I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-21,-35,-8,39,-5,-19,-6,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-6,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-6,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-6,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-6,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-6,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-6,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-5,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-3,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-2,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-1,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-5,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-4,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-3,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-2,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,10,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,9,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,8,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,6,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,4,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,2,-14
-21,-35,-8,39,-5,-19,-0,-0,-1,4,2,-13
-21,-35,-8,39,-5,-19,-0,-0,-1,4,1,-12
-21,-35,-8,39,-5,-19,-0,-0,-1,4,1,-10
-21,-35,-8,39,-5,-19,-0,-0,-1,4,1,-9
-21,-35,-8,39,-5,-19,-0,-0,-1,4,1,-9
-21,-35,-8,39,-5,-19,-0,-0,-1,4,1,-9
