I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6,
0,-107,-107,53,53,-107,19,19,-39,-48,-68,-78
0,-107,-107,53,53,-107,19,19,-39,-48,-68,-78
0,-107,-107,53,53,-107,19,19,-39,-48,-68,-78
0,-107,-107,53,53,-107,19,19,-39,-48,-68,-78
0,-97,-97,48,48,-97,19,19,-39,-48,-68,-78
0,-97,-97,48,48,-97,19,19,-39,-48,-68,-78
0,-97,-97,48,48,-97,19,19,-39,-48,-68,-78
0,-97,-97,48,48,-97,19,19,-39,-48,-68,-78
0,-107,-107,53,53,-107,19,19,-39,-48,-68,-78
0,-107,-107,53,53,-107,19,19,-39,-48,-68,-78
0,-107,-107,53,53,-107,19,19,-39,-48,-68,-78
0,-107,-107,53,53,-107,19,19,-39,-48,-68,-78
0,-107,-107,53,53,-107,19,19,-39,-58,-78,-78
0,-107,-107,53,53,-107,19,19,-39,-58,-78,-78
0,-107,-107,53,53,-107,19,19,-39,-58,-78,-78
0,-107,-107,53,53,-107,19,19,-39,-58,-78,-78
0,-107,-107,53,53,-107,19,19,-39,-58,-78,-78
0,-107,-107,53,53,-107,19,19,-39,-58,-78,-78
0,-107,-107,53,53,-107,19,19,-39,-58,-78,-78
0,-107,-107,53,53,-107,19,19,-39,-58,-78,-78
0,-97,-97,48,48,-97,29,19,-39,-58,-68,-68
0,-97,-97,48,48,-97,29,19,-39,-58,-68,-68
0,-97,-97,48,48,-97,29,19,-39,-58,-68,-68
0,-97,-97,48,48,-97,29,19,-39,-58,-68,-68
9,-87,-97,39,53,-92,29,19,-29,-53,-58,-58
9,-87,-97,39,53,-92,29,19,-29,-48,-58,-58
9,-87,-97,39,53,-92,29,19,-29,-43,-58,-58
9,-87,-97,39,53,-92,29,19,-29,-39,-58,-58
19,-82,-102,31,61,-92,39,19,-24,-29,-48,-48
19,-78,-97,29,58,-87,39,19,-19,-29,-48,-48
19,-73,-92,26,56,-82,39,19,-14,-29,-48,-48
19,-68,-87,24,53,-78,39,19,-9,-29,-48,-48
29,-63,-92,17,61,-78,39,29,-4,-19,-39,-48
29,-58,-87,14,58,-73,39,29,0,-19,-39,-48
29,-53,-82,12,56,-68,39,29,4,-19,-39,-48
29,-48,-78,9,53,-63,39,29,9,-19,-39,-48
29,-43,-73,7,51,-58,48,39,19,-14,-34,-43
29,-39,-68,4,48,-53,48,39,19,-9,-29,-39
29,-34,-63,2,46,-48,48,39,19,-4,-24,-34
29,-29,-58,0,43,-43,48,39,19,0,-19,-29
29,-19,-48,-4,39,-34,39,48,29,9,-19,-29
29,-19,-48,-4,39,-34,39,48,29,9,-19,-29
29,-19,-48,-4,39,-34,39,48,29,9,-19,-29
29,-19,-48,-4,39,-34,39,48,29,9,-19,-29
39,-19,-58,-9,48,-39,34,48,39,9,-9,-29
39,-19,-58,-9,48,-39,29,48,39,9,-9,-29
39,-19,-58,-9,48,-39,24,48,39,9,-9,-29
39,-19,-58,-9,48,-39,19,48,39,9,-9,-29
48,-9,-58,-19,53,-34,14,39,39,9,0,-19
48,-9,-58,-19,53,-34,9,39,39,9,0,-19
48,-9,-58,-19,53,-34,4,39,39,9,0,-19
48,-9,-58,-19,53,-34,0,39,39,9,0,-19
48,0,-48,-24,48,-24,-14,29,29,19,0,-19
48,0,-48,-24,48,-24,-19,29,29,19,0,-19
48,0,-48,-24,48,-24,-24,29,29,19,0,-19
48,0,-48,-24,48,-24,-29,29,29,19,0,-19
39,-9,-48,-14,43,-29,-39,24,19,19,-9,-19
39,-9,-48,-14,43,-29,-39,19,19,19,-9,-19
39,-9,-48,-14,43,-29,-39,14,19,19,-9,-19
39,-9,-48,-14,43,-29,-39,9,19,14,-9,-19
29,-14,-43,-7,36,-29,-39,9,19,9,-9,-24
29,-19,-48,-4,39,-34,-39,9,14,9,-9,-24
24,-19,-43,-2,34,-31,-39,9,14,9,-14,-24
24,-19,-43,-2,34,-31,-39,9,14,9,-14,-24
24,-19,-43,-2,34,-31,-39,14,4,-4,-29,-24
24,-29,-53,2,39,-41,-34,14,4,-9,-29,-24
24,-29,-53,2,39,-41,-34,14,0,-9,-29,-29
24,-34,-58,4,41,-46,-34,14,-4,-14,-34,-29
24,-43,-68,9,46,-56,-19,19,-4,-29,-34,-29
24,-43,-68,9,46,-56,-19,19,-9,-29,-34,-29
24,-43,-68,9,46,-56,-19,19,-9,-34,-34,-34
24,-43,-68,9,46,-56,-19,19,-14,-34,-34,-34
34,-43,-78,4,56,-61,-24,19,-14,-34,-39,-34
34,-43,-78,4,56,-61,-24,19,-19,-34,-39,-34
34,-48,-82,7,58,-65,-24,19,-19,-39,-39,-34
34,-48,-82,7,58,-65,-24,19,-24,-39,-39,-34
24,-48,-73,12,48,-61,-24,9,-29,-39,-29,-34
24,-48,-73,12,48,-61,-24,9,-29,-39,-29,-34
24,-53,-78,14,51,-65,-24,9,-29,-43,-29,-34
19,-58,-78,19,48,-68,-19,4,-29,-43,-34,-39
19,-53,-73,17,46,-63,-9,14,-29,-34,-34,-39
19,-58,-78,19,48,-68,-9,14,-29,-34,-34,-39
14,-58,-73,21,43,-65,-9,14,-34,-43,-34,-39
14,-63,-78,24,46,-70,0,14,-39,-43,-43,-43
14,-73,-87,29,51,-80,0,19,-39,-48,-43,-43
9,-78,-87,34,48,-82,0,19,-39,-48,-48,-53
4,-87,-92,41,48,-90,9,19,-43,-53,-53,-58
4,-92,-97,43,51,-95,9,19,-43,-53,-53,-63
9,-102,-112,46,61,-107,14,14,-43,-53,-63,-68
9,-112,-122,51,65,-117,19,14,-43,-58,-68,-68
4,-117,-122,56,63,-119,24,14,-43,-58,-68,-68
0,-122,-122,61,61,-122,29,19,-48,-63,-78,-78
0,-126,-126,63,63,-126,29,19,-58,-63,-73,-78
0,-131,-131,65,65,-131,34,19,-58,-68,-73,-78
0,-136,-136,68,68,-136,34,19,-58,-68,-73,-78
0,-141,-141,70,70,-141,34,24,-58,-68,-73,-82
-14,-136,-122,75,53,-129,24,24,-48,-68,-82,-82
-14,-136,-122,75,53,-129,24,24,-53,-68,-82,-82
-14,-136,-122,75,53,-129,24,24,-53,-68,-82,-82
-19,-136,-117,78,48,-126,29,24,-53,-68,-87,-87
-9,-136,-126,73,58,-131,29,24,-53,-82,-87,-87
-9,-136,-126,73,58,-131,29,24,-53,-82,-87,-87
-9,-136,-126,73,58,-131,29,24,-53,-82,-87,-87
-9,-136,-126,73,58,-131,29,24,-53,-82,-87,-87
-9,-136,-126,73,58,-131,29,34,-53,-82,-87,-87
-9,-136,-126,73,58,-131,29,34,-53,-82,-87,-87
-9,-136,-126,73,58,-131,29,34,-53,-82,-87,-92
-9,-136,-126,73,58,-131,29,34,-53,-82,-87,-92
-9,-136,-126,73,58,-131,29,34,-53,-73,-87,-92
-9,-136,-126,73,58,-131,29,34,-53,-73,-87,-92
-9,-136,-126,73,58,-131,29,34,-53,-73,-87,-87
-9,-136,-126,73,58,-131,34,34,-53,-73,-87,-87
-19,-146,-126,82,53,-136,34,29,-53,-73,-78,-78
-19,-146,-126,82,53,-136,34,29,-53,-73,-78,-78
-19,-146,-126,82,53,-136,34,29,-53,-73,-78,-78
-19,-146,-126,82,53,-136,34,29,-53,-73,-78,-78
-19,-146,-126,82,53,-136,34,29,-53,-73,-78,-78
-19,-146,-126,82,53,-136,34,29,-53,-73,-78,-78
-19,-146,-126,82,53,-136,34,29,-53,-73,-78,-78
-19,-146,-126,82,53,-136,34,29,-53,-73,-78,-78
-9,-136,-126,73,58,-131,34,29,-53,-63,-68,-78
-9,-136,-126,73,58,-131,34,29,-53,-63,-68,-78
-9,-136,-126,73,58,-131,34,29,-53,-63,-68,-78
-9,-131,-122,70,56,-126,34,29,-53,-63,-68,-78
-4,-131,-126,68,61,-129,34,39,-53,-73,-68,-78
-4,-131,-126,68,61,-129,34,39,-53,-73,-68,-78
-4,-131,-126,68,61,-129,34,39,-48,-73,-68,-78
-4,-131,-126,68,61,-129,34,39,-48,-73,-68,-78
-14,-136,-122,75,53,-129,34,39,-48,-58,-63,-78
-14,-136,-122,75,53,-129,34,39,-48,-58,-63,-78
-14,-136,-122,75,53,-129,34,39,-48,-58,-63,-78
-14,-136,-122,75,53,-129,34,39,-48,-58,-63,-78
-4,-126,-122,65,58,-124,43,39,-39,-68,-63,-63
-4,-126,-122,65,58,-124,34,39,-39,-58,-63,-73
-4,-126,-122,65,58,-124,39,39,-48,-68,-63,-73
4,-126,-131,61,68,-129,39,34,-48,-68,-73,-73
0,-122,-122,61,61,-122,34,43,-39,-58,-53,-73
9,-97,-107,43,58,-102,34,48,-24,-34,-43,-58
14,-68,-82,26,48,-75,39,58,14,4,-9,-43
39,-29,-68,-4,53,-48,39,73,43,39,29,-19
48,19,-29,-34,39,-4,29,82,82,78,58,9
73,68,-4,-70,39,31,9,87,112,112,92,29
97,112,14,-104,41,63,-4,97,141,161,131,58
107,151,43,-129,31,97,-39,78,161,190,170,82
126,204,78,-165,24,141,-73,63,170,229,224,107
151,253,102,-202,24,178,-117,43,175,273,268,136
180,322,141,-251,19,231,-165,24,195,317,326,180
209,424,214,-317,-2,319,-248,-19,214,375,409,253
248,551,302,-400,-26,427,-341,-68,224,448,507,331
287,673,385,-480,-48,529,-444,-122,224,502,595,419
331,780,448,-556,-58,614,-536,-170,214,551,683,497
375,922,546,-649,-85,734,-649,-239,195,595,780,590
444,1078,634,-761,-95,856,-775,-322,146,639,883,707
507,1254,746,-880,-119,1000,-927,-419,92,673,990,829
561,1420,858,-990,-148,1139,-1073,-507,39,717,1102,951
629,1595,966,-1112,-168,1281,-1190,-590,9,771,1220,1088
692,1751,1058,-1222,-183,1405,-1317,-668,-19,810,1327,1200
756,1903,1146,-1329,-195,1525,-1434,-732,-63,839,1420,1307
819,2059,1239,-1439,-209,1649,-1551,-814,-117,849,1507,1424
873,2210,1337,-1542,-231,1773,-1673,-897,-185,858,1586,1537
936,2337,1400,-1637,-231,1869,-1766,-956,-268,839,1649,1634
1015,2386,1371,-1700,-178,1878,-1859,-966,-385,775,1659,1688
1112,2381,1268,-1747,-78,1825,-1922,-946,-546,673,1620,1698
1229,2313,1083,-1771,73,1698,-1976,-902,-727,531,1556,1673
1342,2161,819,-1751,261,1490,-2005,-810,-922,341,1429,1590
1429,1956,527,-1693,451,1241,-1991,-736,-1132,122,1254,1468
1503,1712,209,-1607,646,961,-1961,-653,-1332,-112,1049,1317
1556,1459,-97,-1507,827,680,-1917,-580,-1507,-356,810,1156
1537,1185,-351,-1361,944,417,-1834,-531,-1654,-575,566,980
1429,868,-561,-1149,995,153,-1683,-483,-1742,-780,312,771
1263,536,-727,-900,995,-95,-1468,-458,-1781,-961,48,580
1019,292,-727,-656,873,-217,-1249,-478,-1722,-1054,-126,448
722,180,-541,-451,631,-180,-1044,-546,-1551,-1000,-190,414
473,219,-253,-346,363,-17,-854,-600,-1278,-854,-141,448
326,312,-14,-319,170,148,-702,-580,-1005,-649,-43,492
278,375,97,-326,90,236,-595,-517,-790,-488,24,507
258,405,146,-331,56,275,-527,-458,-658,-385,73,497
219,395,175,-307,21,285,-453,-395,-546,-317,97,478
175,351,175,-263,0,263,-366,-317,-434,-268,97,424
122,278,156,-200,-17,217,-278,-239,-351,-224,63,361
78,180,102,-129,-12,141,-185,-165,-273,-180,29,273
39,112,73,-75,-17,92,-117,-122,-204,-161,-9,170
9,43,34,-26,-12,39,-53,-82,-151,-141,-39,102
-24,-29,-4,26,-9,-17,4,-53,-107,-107,-68,29
-43,-68,-24,56,-9,-46,53,-24,-87,-107,-68,-19
