I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6,
-204,-19,185,112,-195,82,273,253,-39,-263,-380,-292
-204,-19,185,112,-195,82,273,253,-39,-263,-380,-292
-204,-19,185,112,-195,82,273,253,-39,-263,-380,-292
-204,-19,185,112,-195,82,273,253,-39,-263,-380,-292
-219,-9,209,114,-214,100,283,248,-43,-278,-400,-302
-224,-9,214,117,-219,102,283,244,-48,-292,-409,-312
-229,-9,219,119,-224,104,283,239,-53,-307,-419,-322
-234,-9,224,122,-229,107,283,234,-58,-322,-429,-331
-248,-14,234,131,-241,109,292,229,-73,-341,-444,-341
-253,-19,234,136,-244,107,292,224,-78,-351,-458,-351
-258,-24,234,141,-246,104,292,219,-82,-361,-473,-361
-263,-29,234,146,-248,102,292,214,-87,-370,-488,-370
-278,-19,258,148,-268,119,292,209,-102,-395,-507,-390
-283,-19,263,151,-273,122,292,204,-107,-409,-527,-400
-287,-19,268,153,-278,124,292,200,-112,-424,-546,-409
-292,-19,273,156,-283,126,292,195,-117,-439,-566,-419
-307,-24,283,165,-295,129,292,185,-126,-463,-580,-429
-312,-29,283,170,-297,126,292,175,-136,-478,-595,-439
-317,-34,283,175,-300,124,292,165,-146,-492,-610,-448
-322,-39,283,180,-302,122,292,156,-156,-507,-624,-458
-336,-43,292,190,-314,124,283,141,-165,-531,-649,-478
-341,-48,292,195,-317,122,283,136,-175,-546,-663,-488
-346,-53,292,200,-319,119,283,131,-185,-561,-678,-497
-351,-58,292,204,-322,117,283,126,-195,-575,-692,-507
-361,-63,297,212,-329,117,273,107,-214,-600,-707,-517
-361,-68,292,214,-326,112,273,97,-224,-614,-722,-527
-361,-73,287,217,-324,107,273,87,-234,-629,-736,-536
-361,-78,283,219,-322,102,273,78,-244,-644,-751,-546
-361,-92,268,226,-314,87,263,63,-253,-658,-766,-556
-361,-97,263,229,-312,82,263,58,-263,-673,-780,-566
-361,-102,258,231,-309,78,263,53,-273,-688,-795,-575
-361,-107,253,234,-307,73,263,48,-283,-702,-810,-585
-351,-117,234,234,-292,58,258,39,-302,-712,-819,-600
