I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-136, -68, 68, 102, -102, 0, 39, -97, -351, -507, -419, -312, 
-126, -63, 63, 95, -95, 0, 39, -97, -341, -488, -405, -307, 
-117, -58, 58, 87, -87, 0, 39, -97, -331, -468, -390, -302, 
-112, -53, 58, 82, -85, 2, 34, -97, -322, -453, -375, -292, 
-107, -48, 58, 78, -82, 4, 29, -97, -312, -439, -361, -283, 
-107, -48, 58, 78, -82, 4, 24, -92, -292, -414, -341, -263, 
-107, -48, 58, 78, -82, 4, 19, -87, -273, -390, -322, -244, 
-92, -48, 43, 70, -68, -2, 19, -78, -248, -361, -297, -224, 
-78, -48, 29, 63, -53, -9, 19, -68, -224, -331, -273, -204, 
-73, -34, 39, 53, -56, 2, 14, -63, -204, -302, -248, -185, 
-68, -19, 48, 43, -58, 14, 9, -58, -185, -273, -224, -165, 
-58, -14, 43, 36, -51, 14, 4, -53, -156, -229, -195, -146, 
-48, -9, 39, 29, -43, 14, 0, -48, -126, -185, -165, -126, 
-39, -9, 29, 24, -34, 9, 0, -34, -107, -175, -151, -117, 
-29, -9, 19, 19, -24, 4, 0, -19, -87, -165, -136, -107, 
-29, -9, 19, 19, -24, 4, -19, -19, -73, -146, -126, -97, 
-29, -9, 19, 19, -24, 4, -39, -19, -58, -126, -117, -87, 
-29, -9, 19, 19, -24, 4, -24, -19, -43, -97, -87, -68, 
-29, -9, 19, 19, -24, 4, -9, -19, -29, -68, -58, -48, 
-4, 9, 14, -2, -9, 12, 4, -4, -14, -43, -39, -34, 
19, 29, 9, -24, 4, 19, 19, 9, 0, -19, -19, -19, 
9, 29, 19, -19, -4, 24, 19, 9, 9, -19, -14, -14, 
0, 29, 29, -14, -14, 29, 19, 9, 19, -19, -9, -9, 
-4, 29, 34, -12, -19, 31, 9, 4, 19, -9, -4, -9, 
-9, 29, 39, -9, -24, 34, 0, 0, 19, 0, 0, -9, 
-9, 29, 39, -9, -24, 34, 0, 0, 24, 4, 0, -9, 
-9, 29, 39, -9, -24, 34, 0, 0, 29, 9, 0, -9, 
-4, 29, 34, -12, -19, 31, 4, 0, 29, 9, 4, -4, 
0, 29, 29, -14, -14, 29, 9, 0, 29, 9, 9, 0, 
9, 29, 19, -19, -4, 24, 9, 0, 29, 14, 14, 0, 
19, 29, 9, -24, 4, 19, 9, 0, 29, 19, 19, 0, 
4, 24, 19, -14, -7, 21, 0, 0, 24, 19, 19, 4, 
-9, 19, 29, -4, -19, 24, -9, 0, 19, 19, 19, 9, 
-9, 19, 29, -4, -19, 24, -9, 0, 14, 14, 19, 9, 
-9, 19, 29, -4, -19, 24, -9, 0, 9, 9, 19, 9, 
-9, 19, 29, -4, -19, 24, 0, 0, 9, 4, 9, 4, 
-9, 19, 29, -4, -19, 24, 9, 0, 9, 0, 0, 0, 
-9, 24, 34, -7, -21, 29, 9, 0, 4, -4, -4, -4, 
-9, 29, 39, -9, -24, 34, 9, 0, 0, -9, -9, -9, 
-9, 29, 39, -9, -24, 34, 4, 0, 0, -14, -14, -14, 
-9, 29, 39, -9, -24, 34, 0, 0, 0, -19, -19, -19, 
-14, 24, 39, -4, -26, 31, -14, 0, -4, -24, -24, -29, 
-19, 19, 39, 0, -29, 29, -29, 0, -9, -29, -29, -39, 
-19, 9, 29, 4, -24, 19, -29, 0, -9, -34, -29, -39, 
-19, 0, 19, 9, -19, 9, -29, 0, -9, -39, -29, -39, 
-19, -9, 9, 14, -14, 0, -24, 0, -9, -39, -29, -39, 
-19, -19, 0, 19, -9, -9, -19, 0, -9, -39, -29, -39, 
-9, 14, 24, -2, -17, 19, -4, -9, -19, -39, -34, -39, 
0, 48, 48, -24, -24, 48, 9, -19, -29, -39, -39, -39, 
0, 39, 39, -19, -19, 39, 9, -19, -29, -39, -39, -39, 
0, 29, 29, -14, -14, 29, 9, -19, -29, -39, -39, -39, 
0, 24, 24, -12, -12, 24, 9, -14, -24, -29, -34, -34, 
0, 19, 19, -9, -9, 19, 9, -9, -19, -19, -29, -29, 
0, 19, 19, -9, -9, 19, -4, -9, -19, -19, -29, -29, 
0, 19, 19, -9, -9, 19, -19, -9, -19, -19, -29, -29, 
0, 0, 0, 0, 0, 0, -4, -4, -14, -24, -34, -34, 
0, -19, -19, 9, 9, -19, 9, 0, -9, -29, -39, -39, 
0, -19, -19, 9, 9, -19, 9, 0, -9, -29, -39, -39, 
