I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
0, -58, -58, 29, 29, -58, -48, -78, -78, -78, -97, -48, 
9, -58, -68, 24, 39, -63, -48, -78, -82, -78, -97, -48, 
19, -58, -78, 19, 48, -68, -48, -78, -87, -78, -97, -48, 
19, -63, -82, 21, 51, -73, -48, -73, -87, -78, -97, -53, 
19, -68, -87, 24, 53, -78, -48, -68, -87, -78, -97, -58, 
14, -78, -92, 31, 53, -85, -34, -68, -87, -82, -97, -63, 
9, -87, -97, 39, 53, -92, -19, -68, -87, -87, -97, -68, 
-4, -87, -82, 46, 39, -85, -14, -68, -87, -87, -97, -73, 
-19, -87, -68, 53, 24, -78, -9, -68, -87, -87, -97, -78, 
-29, -92, -63, 61, 17, -78, 0, -68, -87, -87, -102, -82, 
-34, -102, -68, 68, 17, -85, 9, -68, -87, -87, -102, -87, 
-43, -112, -68, 78, 12, -90, 19, -73, -92, -92, -107, -92, 
-48, -122, -73, 85, 12, -97, 24, -68, -92, -97, -117, -97, 
-48, -126, -78, 87, 14, -102, 29, -63, -92, -97, -122, -97, 
-48, -131, -82, 90, 17, -107, 29, -63, -97, -97, -126, -97, 
-48, -136, -87, 92, 19, -112, 29, -63, -97, -102, -126, -97, 
-48, -136, -87, 92, 19, -112, 29, -58, -97, -102, -126, -92, 
-53, -131, -78, 92, 12, -104, 29, -58, -92, -102, -122, -92, 
-53, -126, -73, 90, 9, -100, 34, -58, -92, -102, -122, -92, 
-48, -126, -78, 87, 14, -102, 34, -58, -92, -102, -122, -92, 
-48, -131, -82, 90, 17, -107, 34, -58, -92, -102, -122, -92, 
-48, -136, -87, 92, 19, -112, 39, -58, -92, -102, -126, -92, 
-48, -141, -92, 95, 21, -117, 39, -58, -92, -102, -126, -92, 
-53, -141, -87, 97, 17, -114, 39, -58, -92, -102, -126, -97, 
-58, -141, -82, 100, 12, -112, 39, -53, -92, -102, -131, -97, 
-58, -141, -82, 100, 12, -112, 39, -53, -92, -102, -131, -102, 
-63, -141, -78, 102, 7, -109, 34, -53, -92, -102, -131, -107, 
-63, -141, -78, 102, 7, -109, 34, -53, -92, -107, -136, -107, 
-58, -141, -82, 100, 12, -112, 34, -53, -92, -112, -136, -107, 
-53, -141, -87, 97, 17, -114, 39, -53, -92, -112, -136, -107, 
-48, -141, -92, 95, 21, -117, 43, -53, -92, -112, -136, -107, 
-48, -146, -97, 97, 24, -122, 43, -53, -92, -112, -131, -107, 
-53, -146, -92, 100, 19, -119, 48, -53, -92, -112, -131, -107, 
-53, -146, -92, 100, 19, -119, 48, -53, -92, -112, -131, -107, 
-53, -141, -87, 97, 17, -114, 48, -48, -87, -112, -126, -107, 
-58, -141, -82, 100, 12, -112, 43, -48, -87, -112, -126, -107, 
-58, -141, -82, 100, 12, -112, 43, -48, -87, -112, -126, -107, 
-58, -141, -82, 100, 12, -112, 48, -48, -92, -112, -122, -107, 
-58, -141, -82, 100, 12, -112, 48, -48, -92, -112, -117, -107, 
-58, -141, -82, 100, 12, -112, 48, -53, -92, -112, -117, -107, 
-58, -141, -82, 100, 12, -112, 48, -53, -87, -112, -117, -107, 
-58, -141, -82, 100, 12, -112, 48, -48, -87, -107, -112, -107, 
