I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-39, -58, -19, 48, -9, -39, 39, 0, -58, -156, -146, -97, 
-39, -53, -14, 46, -12, -34, 34, 0, -58, -156, -146, -97, 
-39, -48, -9, 43, -14, -29, 29, 0, -58, -156, -146, -97, 
-39, -48, -9, 43, -14, -29, 29, 0, -58, -156, -146, -97, 
-39, -48, -9, 43, -14, -29, 29, 0, -58, -156, -146, -97, 
-39, -48, -9, 43, -14, -29, 29, 0, -58, -156, -151, -102, 
-39, -48, -9, 43, -14, -29, 29, 0, -58, -156, -156, -107, 
-39, -53, -14, 46, -12, -34, 29, 4, -58, -156, -156, -107, 
-39, -58, -19, 48, -9, -39, 29, 9, -58, -156, -156, -107, 
-39, -58, -19, 48, -9, -39, 29, 9, -58, -156, -156, -107, 
-39, -58, -19, 48, -9, -39, 29, 9, -58, -156, -156, -107, 
-39, -58, -19, 48, -9, -39, 29, 9, -58, -156, -156, -107, 
-39, -58, -19, 48, -9, -39, 29, 9, -58, -156, -156, -107, 
-34, -53, -19, 43, -7, -36, 29, 9, -58, -161, -156, -107, 
-29, -48, -19, 39, -4, -34, 29, 9, -58, -165, -156, -107, 
-29, -48, -19, 39, -4, -34, 29, 9, -58, -165, -156, -107, 
-29, -48, -19, 39, -4, -34, 29, 9, -58, -165, -156, -107, 
-34, -48, -14, 41, -9, -31, 29, 9, -58, -165, -156, -107, 
-39, -48, -9, 43, -14, -29, 29, 9, -58, -165, -156, -107, 
-39, -48, -9, 43, -14, -29, 29, 9, -58, -165, -156, -107, 
-39, -48, -9, 43, -14, -29, 29, 9, -58, -165, -156, -107, 
-39, -48, -9, 43, -14, -29, 29, 9, -58, -165, -156, -107, 
-39, -48, -9, 43, -14, -29, 29, 9, -58, -165, -156, -107, 
-39, -48, -9, 43, -14, -29, 24, 9, -58, -165, -156, -107, 
-39, -48, -9, 43, -14, -29, 19, 9, -58, -165, -156, -107, 
-39, -48, -9, 43, -14, -29, 19, 4, -58, -165, -156, -107, 
-39, -48, -9, 43, -14, -29, 19, 0, -58, -165, -156, -107, 
-39, -48, -9, 43, -14, -29, 19, 0, -58, -161, -156, -107, 
-39, -48, -9, 43, -14, -29, 19, 0, -58, -156, -156, -107, 
-39, -43, -4, 41, -17, -24, 19, 4, -58, -156, -156, -107, 
-39, -39, 0, 39, -19, -19, 19, 9, -58, -156, -156, -107, 
-39, -39, 0, 39, -19, -19, 19, 9, -53, -156, -156, -107, 
-39, -39, 0, 39, -19, -19, 19, 9, -48, -156, -156, -107, 
-39, -39, 0, 39, -19, -19, 19, 9, -48, -156, -156, -107, 
-39, -39, 0, 39, -19, -19, 19, 9, -48, -156, -156, -107, 
