I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-7,4,7,-1,-10,6,18,3,11,-7,-12,-6
-7,4,7,-1,-10,6,18,3,11,-8,-13,-7
-7,4,7,-1,-10,6,18,3,11,-8,-13,-8
-7,4,7,-1,-10,6,18,3,11,-9,-13,-9
-7,4,7,-1,-10,6,17,3,11,-10,-13,-9
-7,4,7,-1,-10,6,16,3,11,-10,-13,-10
-7,4,7,-1,-10,6,15,3,11,-10,-13,-10
-7,4,7,-1,-10,6,13,3,11,-10,-13,-10
-7,4,7,-1,-10,6,12,3,11,-10,-13,-10
-7,4,7,-1,-10,6,12,3,11,-10,-13,-10
-7,4,7,-1,-10,6,11,3,11,-10,-13,-10
-7,4,7,-1,-10,6,11,3,11,-10,-13,-10
-7,4,7,-1,-10,6,11,3,11,-10,-13,-9
-7,4,7,-1,-10,6,11,3,11,-10,-13,-8
-7,4,7,-1,-10,6,11,3,11,-10,-13,-8
-7,4,7,-1,-10,6,11,3,11,-10,-13,-6
-7,4,7,-1,-10,6,11,3,11,-10,-13,-6
-7,4,7,-1,-10,6,11,3,11,-10,-13,-5
-7,4,7,-1,-10,6,11,3,11,-10,-13,-5
-7,4,7,-1,-10,6,11,3,11,-10,-13,-5
-7,4,7,-1,-10,6,11,2,11,-10,-13,-6
-7,4,7,-1,-10,6,11,1,11,-10,-13,-7
-7,4,7,-1,-10,6,11,-0,11,-10,-13,-8
-7,4,7,-1,-10,6,11,-2,11,-10,-13,-9
-7,4,7,-1,-10,6,11,-3,11,-10,-13,-9
-7,4,7,-1,-10,6,11,-3,11,-10,-13,-10
-7,4,7,-1,-10,6,11,-4,11,-10,-13,-10
-7,4,7,-1,-10,6,11,-4,11,-10,-13,-10
-7,4,7,-1,-10,6,11,-4,10,-10,-13,-10
-7,4,7,-1,-10,6,11,-4,9,-10,-13,-10
-7,4,7,-1,-10,6,11,-4,8,-10,-13,-10
-7,4,7,-1,-10,6,11,-4,7,-10,-13,-10
-7,4,7,-1,-10,6,11,-3,6,-10,-13,-10
-7,4,7,-1,-10,6,11,-2,6,-10,-13,-10
-7,4,7,-1,-10,6,11,-0,6,-10,-13,-10
-7,4,7,-1,-10,6,11,1,6,-10,-13,-10
-7,4,7,-1,-10,6,11,2,6,-10,-13,-10
-7,4,7,-1,-10,6,11,3,6,-10,-13,-10
-7,4,7,-1,-10,6,11,3,6,-10,-13,-10
-7,4,7,-1,-10,6,11,3,6,-10,-13,-10
-7,4,7,-1,-10,6,11,3,6,-10,-13,-10
-7,4,7,-1,-10,6,11,3,6,-10,-13,-10
-7,4,7,-1,-10,6,11,3,6,-10,-13,-10
-7,4,7,-1,-10,6,11,3,6,-10,-13,-10
-7,4,7,-1,-10,6,11,3,6,-10,-13,-10
-7,3,7,-1,-9,5,9,3,6,-11,-13,-10
-7,3,6,-0,-9,4,8,3,6,-11,-13,-10
-7,2,5,0,-8,4,7,3,6,-12,-13,-10
-7,2,5,0,-8,3,6,3,6,-13,-13,-10
-7,2,5,1,-8,3,5,3,6,-13,-13,-10
-7,2,5,1,-7,3,5,3,6,-13,-13,-10
-7,2,5,1,-7,3,5,3,6,-13,-13,-10
-7,2,5,1,-7,3,5,4,6,-13,-13,-10
-7,2,5,1,-7,3,3,5,6,-13,-13,-10
-7,2,5,1,-7,3,2,6,6,-13,-13,-10
-7,2,5,1,-7,3,1,8,6,-13,-13,-10
-7,2,5,1,-7,3,-0,9,6,-13,-12,-10
-7,2,5,1,-7,3,-1,9,7,-13,-12,-10
-7,2,5,1,-7,3,-1,9,8,-13,-11,-10
-7,2,5,1,-7,3,-1,9,9,-13,-10,-10
-7,2,5,1,-7,3,-1,9,10,-13,-10,-10
-7,2,5,1,-7,3,-1,9,10,-13,-10,-10
-7,2,5,1,-7,3,-1,9,11,-13,-10,-10
-7,2,5,1,-7,3,-1,9,11,-13,-10,-10
-8,1,5,1,-8,3,-1,9,11,-13,-10,-10
-10,1,5,2,-8,3,-1,9,11,-13,-10,-10
-11,1,5,2,-9,3,-1,9,11,-13,-10,-10
-11,0,5,2,-9,3,-1,9,11,-13,-10,-10
-11,0,5,2,-9,3,-1,9,11,-13,-10,-10
-11,0,5,2,-9,3,-1,9,11,-13,-10,-10
-11,0,5,2,-9,3,-1,9,11,-13,-10,-10
-11,0,5,2,-9,3,-1,9,11,-13,-10,-10
-7,1,4,1,-7,3,-4,9,11,-11,-9,-7
-2,2,4,-1,-4,3,-8,9,12,-10,-7,-3
0,3,3,-2,-3,3,-10,9,12,-9,-7,-1
0,3,3,-2,-3,3,-10,9,12,-9,-7,-1
1,3,3,-2,-2,3,-11,10,12,-8,-7,-1
2,2,2,-2,-1,2,-12,11,13,-8,-6,-0
3,2,2,-2,-1,2,-12,12,13,-8,-6,0
4,2,1,-3,0,2,-13,15,14,-7,-5,1
5,2,1,-3,1,2,-14,16,14,-7,-5,1
6,3,1,-3,1,2,-16,17,15,-6,-4,2
7,3,1,-4,1,2,-18,17,16,-5,-4,3
7,3,2,-4,1,3,-20,17,17,-5,-3,3
8,4,2,-4,1,3,-21,17,18,-5,-2,3
8,4,2,-5,1,3,-22,15,18,-4,-1,4
8,4,2,-5,1,3,-23,14,19,-3,-0,4
9,4,2,-5,1,3,-23,13,19,-3,1,5
10,5,2,-6,2,3,-23,13,20,-2,2,5
11,5,2,-6,2,3,-23,12,20,-2,2,6
12,5,1,-6,3,3,-23,12,21,-2,3,6
13,5,1,-7,3,3,-24,12,21,-1,3,7
13,5,1,-7,3,4,-24,12,21,-1,3,7
12,5,2,-7,2,4,-23,12,21,-1,3,8
10,5,3,-7,1,4,-22,12,21,-1,3,8
9,5,3,-6,0,4,-21,11,20,-1,3,8
9,5,3,-6,0,4,-20,10,19,-1,3,8
9,5,2,-6,1,4,-20,9,19,-1,3,8
10,4,1,-5,3,3,-19,8,18,-2,3,8
10,3,-0,-5,4,2,-19,7,17,-2,3,8
12,2,-1,-4,5,1,-18,6,15,-3,3,8
14,2,-3,-4,8,-1,-19,5,13,-3,2,7
16,1,-4,-5,10,-2,-20,4,12,-4,2,7
18,0,-6,-5,13,-3,-20,3,11,-5,2,7
20,-0,-7,-4,14,-3,-21,2,9,-5,2,7
20,-0,-8,-4,15,-4,-22,1,8,-6,1,6
20,-1,-8,-4,15,-4,-23,0,8,-6,1,6
19,-1,-8,-3,15,-5,-23,-0,7,-7,0,5
18,-2,-9,-2,15,-5,-24,-1,6,-8,0,5
17,-3,-9,-2,15,-6,-24,-2,5,-9,-0,5
16,-3,-9,-1,15,-6,-23,-4,5,-10,-1,4
14,-4,-9,-0,15,-7,-23,-5,4,-11,-1,4
13,-4,-9,0,14,-7,-22,-6,4,-12,-1,4
12,-5,-9,1,14,-7,-21,-6,4,-13,-2,3
11,-5,-9,2,14,-7,-20,-7,4,-13,-2,3
10,-5,-9,2,13,-7,-20,-7,4,-13,-2,3
8,-5,-9,2,12,-7,-19,-7,3,-13,-3,3
4,-5,-8,3,9,-7,-18,-6,2,-13,-3,3
1,-6,-7,4,7,-6,-17,-6,1,-13,-3,2
-2,-6,-6,5,5,-6,-16,-5,0,-13,-3,2
-5,-6,-5,6,3,-6,-15,-5,-0,-13,-3,1
-6,-6,-5,7,3,-6,-15,-4,-1,-14,-4,1
-7,-6,-5,7,2,-6,-14,-3,-1,-14,-4,0
-8,-7,-5,7,2,-6,-13,-2,-1,-14,-4,-1
-9,-7,-4,8,1,-6,-12,-2,-0,-15,-5,-2
-11,-7,-4,8,0,-6,-12,-2,0,-15,-6,-3
-12,-7,-4,9,-0,-6,-11,-3,0,-16,-6,-4
-14,-8,-4,9,-1,-6,-11,-3,1,-16,-7,-4
-15,-8,-4,10,-1,-7,-10,-4,1,-17,-7,-5
-16,-9,-4,11,-1,-7,-10,-4,1,-18,-8,-6
-17,-9,-4,11,-1,-7,-9,-5,0,-18,-9,-7
-18,-9,-5,12,-2,-8,-9,-6,-1,-19,-9,-8
-19,-10,-5,12,-2,-8,-9,-6,-2,-20,-10,-8
-19,-10,-5,13,-2,-8,-9,-7,-3,-20,-10,-9
-19,-10,-5,13,-2,-8,-9,-7,-4,-20,-11,-9
-19,-10,-5,13,-2,-8,-8,-7,-6,-21,-11,-9
-19,-10,-5,13,-2,-8,-8,-7,-6,-20,-11,-9
-19,-10,-5,13,-2,-8,-9,-7,-7,-20,-11,-10
-20,-10,-4,13,-3,-8,-10,-7,-7,-19,-11,-10
-21,-10,-4,13,-3,-8,-11,-7,-7,-19,-11,-11
-21,-10,-4,13,-4,-8,-12,-7,-7,-18,-11,-11
-20,-10,-4,13,-3,-8,-12,-7,-7,-18,-11,-11
-20,-10,-4,12,-3,-8,-11,-7,-5,-18,-11,-12
-19,-9,-4,12,-3,-7,-11,-7,-4,-18,-11,-12
-19,-9,-3,12,-3,-7,-10,-7,-2,-18,-11,-12
-20,-9,-3,12,-5,-6,-10,-7,-1,-18,-11,-11
-21,-8,-2,12,-5,-6,-10,-7,-1,-17,-10,-11
-21,-9,-2,12,-5,-6,-9,-6,-1,-17,-10,-10
-22,-9,-2,12,-6,-6,-8,-5,-1,-16,-10,-10
-24,-8,-1,12,-8,-5,-6,-2,-2,-16,-10,-10
-24,-8,-1,12,-8,-5,-4,-2,-1,-15,-10,-10
-20,-8,-2,11,-5,-6,-4,1,2,-18,-13,-13
-35,-11,0,17,-13,-6,2,7,9,-18,-17,-19
-55,-11,7,22,-27,-3,13,16,22,-18,-22,-30
-63,-12,9,25,-32,-2,22,27,32,-19,-31,-40
-61,-12,8,24,-31,-3,30,37,41,-19,-34,-48
-57,-9,10,21,-31,-1,35,46,50,-15,-34,-48
-47,-9,6,19,-23,-2,41,56,58,-10,-29,-46
-37,-9,3,16,-16,-4,41,66,72,3,-16,-37
-22,-12,-6,15,-2,-10,41,74,83,19,0,-21
4,-9,-12,6,14,-11,29,79,92,37,22,5
36,-1,-14,-7,28,-8,16,79,86,51,45,35
70,-1,-27,-16,53,-14,8,82,93,71,74,67
108,-4,-43,-23,83,-23,0,92,105,95,110,109
150,-3,-57,-33,112,-30,-8,101,119,121,144,148
194,-1,-71,-45,142,-35,-12,111,135,146,177,182
234,3,-79,-59,165,-37,-25,114,150,173,212,222
278,11,-85,-75,188,-35,-45,108,155,200,252,279
311,18,-90,-89,204,-34,-69,90,141,217,282,314
349,28,-92,-106,220,-29,-99,67,130,236,315,360
371,38,-88,-118,224,-22,-116,42,115,239,323,381
357,43,-77,-119,208,-13,-129,16,98,234,305,366
339,36,-79,-109,204,-18,-137,-6,71,213,273,330
319,22,-88,-94,205,-30,-137,-23,34,180,226,273
278,12,-85,-76,187,-35,-129,-53,-21,118,160,201
222,-0,-79,-53,161,-39,-131,-90,-99,25,84,133
170,-20,-83,-25,147,-52,-123,-116,-176,-71,9,72
144,-39,-96,-4,150,-69,-115,-130,-232,-150,-60,13
126,-55,-108,13,156,-84,-102,-130,-257,-197,-113,-36
104,-68,-115,28,155,-95,-88,-127,-268,-221,-148,-77
74,-73,-110,39,139,-95,-86,-127,-259,-214,-149,-87
60,-66,-98,37,121,-85,-61,-106,-224,-183,-128,-75
62,-62,-94,34,118,-81,-49,-72,-182,-150,-104,-59
52,-59,-87,34,108,-76,-31,-41,-144,-123,-86,-53
46,-53,-78,30,96,-68,-14,-15,-112,-99,-73,-46
24,-49,-65,32,75,-59,-1,7,-82,-80,-63,-46
4,-43,-51,32,53,-49,5,17,-56,-62,-52,-40
-4,-38,-42,30,42,-42,10,24,-35,-49,-43,-33
-12,-31,-32,27,28,-33,15,32,-17,-37,-34,-32
-20,-26,-23,25,16,-26,18,40,2,-26,-27,-30
-26,-23,-17,24,8,-21,22,40,7,-19,-26,-30
-26,-19,-12,21,3,-17,18,35,8,-18,-23,-28
-26,-17,-10,20,1,-14,13,27,8,-17,-21,-25
-26,-13,-5,16,-4,-10,2,22,8,-15,-18,-24
-24,-11,-4,14,-5,-8,-1,17,7,-15,-14,-21
-25,-12,-5,16,-4,-9,-2,16,7,-15,-13,-20
-30,-12,-3,17,-8,-8,-1,16,7,-15,-13,-20
-33,-12,-2,18,-10,-8,1,16,8,-15,-14,-19
-36,-12,-1,18,-12,-7,2,16,8,-15,-14,-19
-38,-12,0,18,-14,-7,3,16,8,-15,-15,-19
-38,-12,0,18,-14,-7,3,15,8,-15,-15,-20
-37,-12,-0,18,-13,-7,2,13,8,-15,-15,-21
-37,-12,-0,18,-13,-7,1,12,8,-15,-15,-21
-34,-12,-1,17,-11,-7,-2,11,7,-15,-15,-21
-32,-11,-1,17,-10,-7,-3,10,7,-15,-14,-20
-32,-11,-1,17,-10,-7,-3,10,7,-15,-14,-19
-34,-11,-1,17,-12,-7,-2,10,7,-15,-13,-19
-36,-11,0,18,-13,-6,-1,11,7,-15,-13,-19
-37,-11,1,18,-14,-6,-1,11,8,-15,-13,-19
-39,-11,1,18,-15,-6,0,11,8,-15,-13,-19
-38,-11,1,18,-15,-6,1,11,8,-15,-13,-20
-37,-11,1,17,-15,-5,1,11,8,-15,-13,-20
-37,-11,1,17,-14,-5,3,11,8,-15,-13,-20
-37,-11,1,17,-14,-5,4,11,8,-15,-13,-20
-36,-11,1,17,-14,-6,5,11,8,-15,-13,-20
-35,-11,1,17,-13,-6,5,11,9,-14,-13,-20
-35,-11,0,17,-13,-6,6,11,9,-14,-12,-20
-35,-10,1,17,-13,-5,6,11,9,-14,-12,-19
-35,-10,1,16,-14,-5,7,11,9,-13,-11,-19
-35,-10,1,16,-14,-5,8,12,9,-13,-10,-18
-35,-10,1,16,-14,-5,8,12,8,-12,-9,-18
-35,-10,1,16,-14,-5,9,12,7,-12,-9,-18
-35,-10,1,16,-14,-5,9,12,7,-12,-9,-18
-35,-10,1,17,-13,-6,10,13,6,-12,-8,-18
-35,-11,0,17,-13,-6,10,14,6,-11,-8,-18
-35,-10,1,17,-13,-5,10,14,6,-11,-8,-18
-35,-10,1,16,-14,-5,10,14,7,-11,-8,-17
-34,-10,1,16,-13,-5,10,14,7,-11,-8,-17
-33,-10,1,16,-13,-5,10,14,7,-10,-7,-17
-33,-10,0,16,-12,-5,11,15,8,-10,-7,-17
-33,-10,0,16,-12,-5,11,15,8,-10,-7,-17
-33,-10,0,16,-12,-5,11,16,8,-9,-7,-17
-33,-10,0,16,-12,-6,11,16,9,-9,-7,-17
-33,-10,-0,16,-12,-6,11,16,9,-9,-7,-16
-33,-11,-0,16,-12,-6,11,16,9,-9,-7,-16
-33,-10,0,16,-12,-6,11,17,10,-8,-7,-15
-33,-10,1,16,-12,-5,11,17,10,-8,-6,-15
-33,-9,1,15,-13,-5,11,17,11,-8,-6,-15
-33,-9,2,15,-14,-4,11,17,11,-7,-6,-15
-33,-8,2,15,-14,-4,11,18,11,-7,-6,-15
-33,-8,2,15,-14,-3,11,18,10,-7,-6,-15
-33,-8,3,14,-14,-3,11,19,10,-6,-6,-15
-33,-8,3,14,-14,-3,11,19,9,-6,-6,-15
-33,-8,2,15,-14,-4,11,19,9,-6,-6,-15
-33,-9,2,15,-14,-4,11,19,8,-6,-6,-15
-33,-9,1,15,-13,-5,10,20,9,-5,-6,-15
-33,-10,0,16,-12,-5,10,20,9,-5,-6,-15
-33,-10,0,16,-12,-6,10,20,9,-5,-5,-15
-33,-10,0,16,-12,-6,10,20,10,-5,-5,-14
-33,-10,0,16,-12,-5,10,20,10,-4,-5,-14
-33,-10,0,16,-12,-5,10,21,11,-4,-5,-14
-33,-10,0,16,-12,-5,9,22,11,-3,-4,-14
-33,-10,0,16,-12,-5,8,22,11,-3,-4,-14
-33,-10,0,16,-12,-5,7,22,12,-2,-4,-14
-33,-10,0,16,-12,-5,6,22,12,-1,-4,-14
-33,-10,1,16,-13,-5,5,22,12,-0,-4,-14
-33,-9,1,15,-13,-4,5,22,13,0,-3,-14
-33,-8,2,15,-14,-3,5,23,13,1,-3,-14
-33,-7,3,14,-15,-3,5,23,14,1,-3,-14
-33,-7,4,14,-16,-2,5,24,14,2,-2,-14
-33,-7,4,14,-16,-2,5,24,15,2,-2,-14
-33,-7,4,13,-16,-2,5,24,15,2,-2,-14
-33,-7,4,13,-16,-2,5,24,16,3,-1,-14
-33,-7,4,13,-16,-2,5,24,16,3,-1,-13
-33,-7,4,13,-16,-2,5,23,17,3,-1,-13
-33,-6,5,13,-16,-1,5,22,18,4,-0,-13
-33,-6,5,13,-17,-1,5,20,18,4,-0,-13
-33,-6,5,13,-17,-1,6,20,19,4,0,-13
-33,-6,6,12,-18,-0,7,20,19,5,0,-13
-33,-5,6,12,-18,0,9,20,20,5,1,-13
-33,-5,6,12,-18,0,11,21,20,6,1,-13
-33,-5,6,12,-19,0,12,22,21,6,2,-12
-33,-5,7,12,-19,1,13,22,22,7,2,-12
-33,-4,7,11,-19,1,13,22,23,7,2,-12
-33,-4,7,11,-19,1,13,23,24,8,2,-12
-33,-4,7,11,-19,1,13,23,25,8,3,-12
-33,-4,7,11,-19,1,14,24,26,8,3,-12
-33,-4,8,11,-20,2,14,25,26,8,3,-11
-33,-4,8,11,-20,2,15,26,27,8,4,-11
-32,-4,8,11,-19,2,15,27,28,8,4,-10
-31,-3,7,10,-19,2,15,27,30,8,5,-10
-29,-3,7,10,-17,2,15,28,31,9,5,-10
-27,-3,6,9,-16,1,16,28,32,10,5,-10
-26,-3,6,9,-15,1,15,29,33,10,6,-10
-26,-3,6,8,-15,1,14,30,34,11,6,-10
-25,-3,6,8,-15,2,13,30,35,12,6,-10
-25,-2,6,8,-16,2,12,31,37,13,6,-10
